X,Data Status,Date,Partner,Offer,Leads,Exclusive Auto Converted,Exclusive Auto Pct Gross,Agent Conversion Eligible,Agent Converted,Agent Conversion Pct,Avg Rev Per Agent Conv,Avg Cost,Avg Scrub Cost,Sum Cost,Sum Scrub Cost,Average Auto Revenue,Sum Auto Revenue,Avg Agent Revenue,Sum of Agent Revenue,Avg Revenue,Sum Revenue,Avg Income,Sum Income,
Mar'25,Regular,3/1/25,Partner_27,Offer_08,2,0,0,2,0,0,0,3.01,2.11,6.02,4.22,0,0,0,0,0,0,-2.11,-4.22,
Mar'25,Regular,3/1/25,Partner_27,Offer_22,130,0,0,130,6,4.62,47.12,4.04,2.83,525.23,367.79,0,0,2.17,282.7,2.17,282.7,-0.65,-85.09,
Mar'25,Regular,3/1/25,Partner_27,Offer_17,4,0,0,4,1,25,154,4.01,2.81,16.04,11.24,0,0,38.5,154,38.5,154,35.69,142.76,
Mar'25,Regular,3/1/25,Partner_27,Offer_09,34,0,0,34,2,5.88,117.89,3.82,2.68,130,91,0,0,6.93,235.79,6.93,235.79,4.26,144.79,
Mar'25,Regular,3/1/25,Partner_31,Offer_21,29,0,0,29,12,41.38,52.93,4.43,3.76,128.4,109.16,0,0,21.9,635.16,21.9,635.16,18.14,526,
Mar'25,Regular,3/1/25,Partner_31,Offer_01,86,0,0,86,17,19.77,25.18,4,3.4,344,292.4,0,0,4.98,428.1,4.98,428.1,1.58,135.7,
Mar'25,Regular,3/1/25,Partner_31,Offer_34,87,0,0,87,24,27.59,38.11,4.75,4.04,413,351.05,0,0,10.51,914.67,10.51,914.67,6.48,563.62,
Mar'25,Regular,3/1/25,Partner_31,Offer_02,79,1,1.27,78,20,25.64,24.26,3,2.55,237,201.45,0.04,3,6.14,485.16,6.18,488.16,3.63,286.71,
Mar'25,Regular,3/1/25,Partner_31,Offer_03,111,0,0,111,25,22.52,43.78,3,2.55,333,283.05,0,0,9.86,"1,094.47",9.86,"1,094.47",7.31,811.42,
Mar'25,Regular,3/1/25,Partner_31,Offer_40,17,0,0,17,3,17.65,54,7,5.95,119,101.15,0,0,9.53,162,9.53,162,3.58,60.85,
Mar'25,Regular,3/1/25,Partner_31,Offer_39,13,0,0,13,3,23.08,27.81,4.15,3.53,54,45.9,0,0,6.42,83.43,6.42,83.43,2.89,37.53,
Mar'25,Regular,3/1/25,Partner_31,Offer_19,9,0,0,9,4,44.44,39.11,3.22,2.74,29,24.65,0,0,17.38,156.42,17.38,156.42,14.64,131.77,
Mar'25,Regular,3/1/25,Partner_31,Offer_35,2,0,0,2,0,0,0,5.01,4.26,10.02,8.52,0,0,0,0,0,0,-4.26,-8.52,
Mar'25,Regular,3/1/25,Partner_31,Offer_15,85,0,0,85,7,8.24,44.25,4.02,3.42,341.7,290.7,0,0,3.64,309.75,3.64,309.75,0.22,19.05,
Mar'25,Regular,3/1/25,Partner_31,Offer_16,14,0,0,14,2,14.29,35.7,3,2.55,42,35.7,0,0,5.1,71.4,5.1,71.4,2.55,35.7,
Mar'25,Regular,3/1/25,Partner_31,Offer_06,645,0,0,645,147,22.79,27.87,3.82,3.24,"2,460.95","2,092.33",0,0,6.35,"4,097.26",6.35,"4,097.26",3.11,"2,004.93",
Mar'25,Regular,3/1/25,Partner_31,Offer_38,14,0,0,14,3,21.43,32.18,5,4.25,70,59.5,0,0,6.9,96.54,6.9,96.54,2.65,37.04,
Mar'25,Regular,3/1/25,Partner_31,Offer_20,26,0,0,26,8,30.77,35.63,4.54,3.86,118.14,100.44,0,0,10.96,285.01,10.96,285.01,7.1,184.57,
Mar'25,Regular,3/1/25,Partner_31,Offer_22,4,0,0,4,1,25,84.54,6,5.1,24,20.4,0,0,21.13,84.54,21.13,84.54,16.03,64.14,
Mar'25,Regular,3/1/25,Partner_31,Offer_17,17,0,0,17,1,5.88,154,5.51,4.68,93.67,79.56,0,0,9.06,154,9.06,154,4.38,74.44,
Mar'25,Regular,3/1/25,Partner_31,Offer_09,53,0,0,53,12,22.64,34.69,4.75,4.04,252,214.2,0,0,7.86,416.32,7.86,416.32,3.81,202.12,
Mar'25,Regular,3/1/25,Partner_67,Offer_38,37,0,0,37,5,13.51,36.54,2.6,1.82,96.16,67.36,0,0,4.94,182.72,4.94,182.72,3.12,115.36,
Mar'25,Regular,3/1/25,Partner_67,Offer_09,18,0,0,18,1,5.56,150,2.42,1.69,43.51,30.46,0,0,8.33,150,8.33,150,6.64,119.54,
Apr'25,Regular,4/1/25,Partner_02,Offer_01,55,0,0,55,5,9.09,125.82,1.91,1.62,105.05,89.3,0,0,11.44,629.08,11.44,629.08,9.81,539.78,
Apr'25,Regular,4/1/25,Partner_02,Offer_02,2,0,0,2,0,0,0,12.07,10.26,24.14,20.52,0,0,0,0,0,0,-10.26,-20.52,
Apr'25,Regular,4/1/25,Partner_02,Offer_18,16,0,0,16,2,12.5,15,2,1.7,32,27.2,0,0,1.88,30,1.88,30,0.18,2.8,
Apr'25,Regular,4/1/25,Partner_02,Offer_39,202,0,0,202,24,11.88,35.56,3.41,2.9,688,584.8,0,0,4.22,853.38,4.22,853.38,1.33,268.58,
Apr'25,Regular,4/1/25,Partner_02,Offer_16,42,0,0,42,4,9.52,38.58,3,2.55,126,107.1,0,0,3.67,154.31,3.67,154.31,1.12,47.21,
Apr'25,Regular,4/1/25,Partner_02,Offer_06,5,0,0,5,0,0,0,1.53,1.3,7.64,6.5,0,0,0,0,0,0,-1.3,-6.5,
Apr'25,Regular,4/1/25,Partner_02,Offer_38,31,0,0,31,6,19.35,46.73,1.18,1,36.61,31.15,0,0,9.05,280.4,9.05,280.4,8.04,249.25,
Apr'25,Regular,4/1/25,Partner_02,Offer_20,11,0,0,11,0,0,0,1.91,1.62,21.01,17.86,0,0,0,0,0,0,-1.62,-17.86,
Apr'25,Regular,4/1/25,Partner_02,Offer_08,12,0,0,12,3,25,17.79,3.33,2.83,40,34,0,0,4.45,53.37,4.45,53.37,1.61,19.37,
Apr'25,Regular,4/1/25,Partner_02,Offer_09,6,0,0,6,0,0,0,1.03,0.88,6.21,5.28,0,0,0,0,0,0,-0.88,-5.28,
Apr'25,Coreg,4/1/25,Partner_03,Offer_01,6,0,0,6,0,0,0,1.01,0.86,6.06,5.16,0,0,0,0,0,0,-0.86,-5.16,
Apr'25,Regular,4/1/25,Partner_03,Offer_02,9,0,0,9,1,11.11,56.17,2.01,1.71,18.09,15.39,0,0,6.24,56.17,6.24,56.17,4.53,40.78,
Apr'25,Regular,4/1/25,Partner_03,Offer_03,40,0,0,40,3,7.5,29.67,2,1.7,80,68,0,0,2.22,89,2.22,89,0.52,21,
Apr'25,Coreg,4/1/25,Partner_03,Offer_40,53,0,0,53,5,9.43,54,1.01,0.86,53.53,45.58,0,0,5.09,270,5.09,270,4.23,224.42,
Apr'25,Regular,4/1/25,Partner_03,Offer_11,18,0,0,18,1,5.56,25,2.01,1.71,36.18,30.78,0,0,1.39,25,1.39,25,-0.32,-5.78,
Apr'25,Regular,4/1/25,Partner_03,Offer_39,16,0,0,16,2,12.5,27.81,3.09,2.63,49.5,42.15,0,0,3.48,55.62,3.48,55.62,0.84,13.47,
Apr'25,Regular,4/1/25,Partner_03,Offer_19,8,0,0,8,1,12.5,27.81,2.01,1.71,16.08,13.68,0,0,3.48,27.81,3.48,27.81,1.77,14.13,
Apr'25,Regular,4/1/25,Partner_03,Offer_14,8,0,0,8,0,0,0,3,2.55,24,20.4,0,0,0,0,0,0,-2.55,-20.4,
Apr'25,Regular,4/1/25,Partner_03,Offer_15,20,0,0,20,6,30,53.58,6,5.1,120,102,0,0,16.08,321.5,16.08,321.5,10.98,219.5,
Apr'25,Regular,4/1/25,Partner_03,Offer_06,143,0,0,143,13,9.09,18.79,2.01,1.71,287.43,244.53,0,0,1.71,244.32,1.71,244.32,0,-0.21,
Apr'25,Regular,4/1/25,Partner_03,Offer_17,5,0,0,5,1,20,5,3,2.55,15,12.75,0,0,1,5,1,5,-1.55,-7.75,
Apr'25,Coreg,4/1/25,Partner_03,Offer_09,1,0,0,1,0,0,0,1.01,0.86,1.01,0.86,0,0,0,0,0,0,-0.86,-0.86,
Apr'25,Coreg,4/1/25,Partner_59,Offer_01,94,0,0,94,3,3.19,51.51,0.3,0.3,28.2,28.2,0,0,1.64,154.54,1.64,154.54,1.34,126.34,
Apr'25,Coreg,4/1/25,Partner_59,Offer_40,27,0,0,27,1,3.7,54,0.3,0.3,8.1,8.1,0,0,2,54,2,54,1.7,45.9,
Apr'25,Coreg,4/1/25,Partner_59,Offer_18,1,0,0,1,0,0,0,0.3,0.3,0.3,0.3,0,0,0,0,0,0,-0.3,-0.3,
Apr'25,Coreg,4/1/25,Partner_59,Offer_15,9,0,0,9,0,0,0,0.3,0.3,2.7,2.7,0,0,0,0,0,0,-0.3,-2.7,
Apr'25,Coreg,4/1/25,Partner_59,Offer_38,102,0,0,102,2,1.96,32.18,0.3,0.3,30.6,30.6,0,0,0.63,64.36,0.63,64.36,0.33,33.76,
Apr'25,Coreg,4/1/25,Partner_59,Offer_09,5559,0,0,5559,50,0.9,67.61,0.3,0.3,"1,667.70","1,667.70",0,0,0.61,"3,380.52",0.61,"3,380.52",0.31,"1,712.82",
Apr'25,Regular,4/1/25,Partner_15,Offer_40,2,0,0,2,0,0,0,3.01,2.11,6.02,4.22,0,0,0,0,0,0,-2.11,-4.22,
Apr'25,Regular,4/1/25,Partner_54,Offer_21,13,0,0,13,2,15.38,14.54,4.23,3.38,55,44,0,0,2.24,29.08,2.24,29.08,-1.15,-14.92,
Apr'25,Coreg,4/1/25,Partner_54,Offer_01,522,0,0,522,59,11.3,27.46,0.83,0.67,434.72,348.82,0,0,3.1,"1,620.16",3.1,"1,620.16",2.44,"1,271.34",
Apr'25,Regular,4/1/25,Partner_54,Offer_34,626,0,0,626,64,10.22,51.26,2,1.6,"1,252.65","1,002.25",0,0,5.24,"3,280.33",5.24,"3,280.33",3.64,"2,278.08",
Apr'25,Regular,4/1/25,Partner_54,Offer_02,48,1,2.08,47,12,25.53,28.43,2.09,1.68,100.47,80.47,0.06,3,7.11,341.2,7.17,344.2,5.49,263.73,
Apr'25,Regular,4/1/25,Partner_54,Offer_24,96,0,0,96,21,21.88,5,2.01,1.61,192.96,154.56,0,0,1.09,105,1.09,105,-0.52,-49.56,
Apr'25,Regular,4/1/25,Partner_54,Offer_03,205,0,0,205,31,15.12,32.21,1.51,1.21,309.55,248.05,0,0,4.87,998.54,4.87,998.54,3.66,750.49,
Apr'25,Regular,4/1/25,Partner_54,Offer_40,566,0,0,566,48,8.48,54.35,3.54,2.83,"2,001.66","1,602.46",0,0,4.61,"2,609.00",4.61,"2,609.00",1.78,"1,006.54",
Apr'25,Regular,4/1/25,Partner_54,Offer_18,28,0,0,28,1,3.57,25,1.43,1.14,40.04,32.04,0,0,0.89,25,0.89,25,-0.25,-7.04,
Apr'25,Coreg,4/1/25,Partner_54,Offer_11,48,0,0,48,5,10.42,21,1.01,0.81,48.48,38.88,0,0,2.19,105,2.19,105,1.38,66.12,
Apr'25,Coreg,4/1/25,Partner_54,Offer_12,27,0,0,27,0,0,0,0.5,0.4,13.5,10.8,0,0,0,0,0,0,-0.4,-10.8,
Apr'25,Regular,4/1/25,Partner_54,Offer_39,160,0,0,160,16,10,32.66,1.52,1.22,243.63,195.07,0,0,3.27,522.51,3.27,522.51,2.05,327.44,
Apr'25,Regular,4/1/25,Partner_54,Offer_19,45,0,0,45,5,11.11,26.74,3.44,2.76,155,124,0,0,2.97,133.68,2.97,133.68,0.22,9.68,
Apr'25,Regular,4/1/25,Partner_54,Offer_23,20,0,0,20,5,25,5,2.01,1.61,40.2,32.2,0,0,1.25,25,1.25,25,-0.36,-7.2,
Apr'25,Regular,4/1/25,Partner_54,Offer_13,1,0,0,1,0,0,0,3,2.4,3,2.4,0,0,0,0,0,0,-2.4,-2.4,
Apr'25,Coreg,4/1/25,Partner_54,Offer_14,1,0,0,1,0,0,0,0.5,0.4,0.5,0.4,0,0,0,0,0,0,-0.4,-0.4,
Apr'25,Regular,4/1/25,Partner_54,Offer_35,237,0,0,237,27,11.39,34.89,1.79,1.43,423.87,339.27,0,0,3.97,942.01,3.97,942.01,2.54,602.74,
Apr'25,Regular,4/1/25,Partner_54,Offer_15,6,0,0,6,1,16.67,37.25,1.42,1.13,8.5,6.8,0,0,6.21,37.25,6.21,37.25,5.08,30.45,
Apr'25,Regular,4/1/25,Partner_54,Offer_16,209,0,0,209,19,9.09,31.3,2.01,1.61,420.09,336.49,0,0,2.85,594.79,2.85,594.79,1.24,258.3,
Apr'25,Regular,4/1/25,Partner_54,Offer_06,305,0,0,305,35,11.48,18.52,1.44,1.15,440.13,352.23,0,0,2.12,648.04,2.12,648.04,0.97,295.81,
Apr'25,Regular,4/1/25,Partner_54,Offer_38,833,0,0,833,50,6,39.75,1.43,1.14,"1,189.21",951.91,0,0,2.39,"1,987.74",2.39,"1,987.74",1.24,"1,035.83",
Apr'25,Regular,4/1/25,Partner_54,Offer_20,308,0,0,308,37,12.01,39.96,1.37,1.09,420.78,336.98,0,0,4.8,"1,478.45",4.8,"1,478.45",3.71,"1,141.47",
Apr'25,Regular,4/1/25,Partner_54,Offer_08,135,0,0,135,7,5.19,8.65,1.29,1.03,174.51,139.71,0,0,0.45,60.58,0.45,60.58,-0.59,-79.13,
Apr'25,Regular,4/1/25,Partner_54,Offer_22,272,0,0,272,12,4.41,14.54,1.81,1.45,492.38,394.38,0,0,0.64,174.48,0.64,174.48,-0.81,-219.9,
Apr'25,Regular,4/1/25,Partner_54,Offer_17,13,0,0,13,2,15.38,32.38,6.1,4.88,79.28,63.44,0,0,4.98,64.75,4.98,64.75,0.1,1.31,
Apr'25,Coreg,4/1/25,Partner_54,Offer_09,1549,0,0,1549,99,6.39,26.55,0.47,0.38,734.97,590.41,0,0,1.7,"2,628.70",1.7,"2,628.70",1.32,"2,038.29",
Apr'25,Regular,4/1/25,Partner_61,Offer_38,43,0,0,43,0,0,0,3,2.1,129.01,90.31,0,0,0,0,0,0,-2.1,-90.31,
Apr'25,Regular,4/1/25,Partner_61,Offer_09,40,0,0,40,0,0,0,3,2.1,120,84,0,0,0,0,0,0,-2.1,-84,
Apr'25,Regular,4/1/25,Partner_17,Offer_21,29,0,0,29,4,13.79,77.27,3.51,2.81,101.79,81.49,0,0,10.66,309.08,10.66,309.08,7.85,227.59,
Apr'25,Regular,4/1/25,Partner_17,Offer_02,4,0,0,4,1,25,24.67,6.77,5.42,27.08,21.67,0,0,6.17,24.67,6.17,24.67,0.75,3,
Apr'25,Regular,4/1/25,Partner_17,Offer_24,1,0,0,1,0,0,0,3.01,2.41,3.01,2.41,0,0,0,0,0,0,-2.41,-2.41,
Apr'25,Regular,4/1/25,Partner_17,Offer_40,165,0,0,165,17,10.3,51.12,4,3.2,660,528,0,0,5.27,869,5.27,869,2.07,341,
Apr'25,Regular,4/1/25,Partner_17,Offer_39,47,0,0,47,2,4.26,78.21,3.5,2.8,164.5,131.6,0,0,3.33,156.42,3.33,156.42,0.53,24.82,
Apr'25,Regular,4/1/25,Partner_17,Offer_08,27,0,0,27,3,11.11,52.26,4,3.2,108,86.4,0,0,5.81,156.79,5.81,156.79,2.61,70.39,
Apr'25,Regular,4/1/25,Partner_17,Offer_09,1,0,0,1,0,0,0,3.01,2.41,3.01,2.41,0,0,0,0,0,0,-2.41,-2.41,
Apr'25,Regular,4/1/25,Partner_26,Offer_21,26,0,0,26,3,11.54,14.54,6.01,4.21,156.26,109.46,0,0,1.68,43.62,1.68,43.62,-2.53,-65.84,
Apr'25,Regular,4/1/25,Partner_26,Offer_34,125,0,0,125,22,17.6,66.82,6.01,4.21,751.25,526.25,0,0,11.76,"1,470.00",11.76,"1,470.00",7.55,943.75,
Apr'25,Regular,4/1/25,Partner_26,Offer_02,3,3,100,0,0,0,0,8.03,5.62,24.09,16.87,3,9,0,0,3,9,-2.62,-7.87,
Apr'25,Regular,4/1/25,Partner_26,Offer_03,4,0,0,4,1,25,35,6.01,4.21,24.04,16.84,0,0,8.75,35,8.75,35,4.54,18.16,
Apr'25,Regular,4/1/25,Partner_26,Offer_39,31,0,0,31,4,12.9,51.71,7,4.9,217,151.9,0,0,6.67,206.82,6.67,206.82,1.77,54.92,
Apr'25,Regular,4/1/25,Partner_26,Offer_19,60,0,0,60,6,10,31.57,6.01,4.21,360.6,252.6,0,0,3.16,189.45,3.16,189.45,-1.05,-63.15,
Apr'25,Regular,4/1/25,Partner_26,Offer_35,24,0,0,24,5,20.83,78.06,6.01,4.21,144.24,101.04,0,0,16.26,390.29,16.26,390.29,12.05,289.25,
Apr'25,Regular,4/1/25,Partner_26,Offer_15,4,0,0,4,0,0,0,8,5.6,32,22.4,0,0,0,0,0,0,-5.6,-22.4,
Apr'25,Regular,4/1/25,Partner_26,Offer_16,82,0,0,82,3,3.66,40.39,6.01,4.21,492.82,345.22,0,0,1.48,121.17,1.48,121.17,-2.73,-224.05,
Apr'25,Regular,4/1/25,Partner_26,Offer_06,44,0,0,44,10,22.73,25.65,6.01,4.21,264.44,185.24,0,0,5.83,256.52,5.83,256.52,1.62,71.28,
Apr'25,Regular,4/1/25,Partner_26,Offer_17,5,0,0,5,1,20,213.75,13.07,9.15,65.35,45.75,0,0,42.75,213.75,42.75,213.75,33.6,168,
Apr'25,Regular,4/1/25,Partner_27,Offer_21,22,0,0,22,6,27.27,35.45,3.59,2.51,79,55.3,0,0,9.67,212.7,9.67,212.7,7.15,157.4,
Apr'25,Regular,4/1/25,Partner_27,Offer_01,6,0,0,6,2,33.33,79.77,4,2.8,24,16.8,0,0,26.59,159.54,26.59,159.54,23.79,142.74,
Apr'25,Regular,4/1/25,Partner_27,Offer_34,36,0,0,36,8,22.22,27.5,4.33,3.03,155.73,109.08,0,0,6.11,220,6.11,220,3.08,110.92,
Apr'25,Regular,4/1/25,Partner_27,Offer_02,81,4,4.94,77,14,18.18,30.15,3.23,2.26,261.5,183.05,0.15,12,5.21,422.04,5.36,434.04,3.1,250.99,
Apr'25,Regular,4/1/25,Partner_27,Offer_40,65,0,0,65,7,10.77,54,3.87,2.71,251.37,176.07,0,0,5.82,378,5.82,378,3.11,201.93,
Apr'25,Regular,4/1/25,Partner_27,Offer_11,310,0,0,310,30,9.68,22.4,2.8,1.96,868,607.6,0,0,2.17,671.85,2.17,671.85,0.21,64.25,
Apr'25,Regular,4/1/25,Partner_27,Offer_39,79,0,0,79,22,27.85,40.84,4.28,3,338.5,236.95,0,0,11.37,898.56,11.37,898.56,8.37,661.61,
Apr'25,Regular,4/1/25,Partner_27,Offer_19,40,0,0,40,9,22.5,54.52,3,2.1,120,84,0,0,12.27,490.64,12.27,490.64,10.17,406.64,
Apr'25,Regular,4/1/25,Partner_27,Offer_13,19,0,0,19,4,21.05,31.43,3,2.1,57,39.9,0,0,6.62,125.72,6.62,125.72,4.52,85.82,
Apr'25,Regular,4/1/25,Partner_27,Offer_15,38,0,0,38,8,21.05,49.5,5.01,3.51,190.38,133.38,0,0,10.42,396,10.42,396,6.91,262.62,
Apr'25,Regular,4/1/25,Partner_27,Offer_16,193,0,0,193,30,15.54,44.37,3,2.1,579,405.3,0,0,6.9,"1,331.11",6.9,"1,331.11",4.8,925.81,
Apr'25,Regular,4/1/25,Partner_27,Offer_06,553,0,0,553,92,16.64,32.94,3.49,2.45,"1,931.33","1,352.63",0,0,5.48,"3,030.90",5.48,"3,030.90",3.03,"1,678.27",
Apr'25,Regular,4/1/25,Partner_27,Offer_38,7,0,0,7,0,0,0,3,2.1,21,14.7,0,0,0,0,0,0,-2.1,-14.7,
Apr'25,Regular,4/1/25,Partner_27,Offer_08,7,0,0,7,1,14.29,17.79,3.01,2.11,21.07,14.77,0,0,2.54,17.79,2.54,17.79,0.43,3.02,
Apr'25,Regular,4/1/25,Partner_27,Offer_17,7,0,0,7,1,14.29,154,5.3,3.71,37.12,25.98,0,0,22,154,22,154,18.29,128.02,
Apr'25,Regular,4/1/25,Partner_27,Offer_09,38,0,0,38,2,5.26,10.79,3.51,2.46,133.21,93.31,0,0,0.57,21.58,0.57,21.58,-1.89,-71.73,
Apr'25,Regular,4/1/25,Partner_31,Offer_21,32,0,0,32,13,40.63,54.52,4.54,3.86,145.3,123.52,0,0,22.15,708.76,22.15,708.76,18.29,585.24,
Apr'25,Regular,4/1/25,Partner_31,Offer_01,52,0,0,52,9,17.31,42.87,4.04,3.43,210,178.5,0,0,7.42,385.86,7.42,385.86,3.99,207.36,
Apr'25,Regular,4/1/25,Partner_31,Offer_34,186,0,0,186,32,17.2,37.21,4.91,4.18,914,776.9,0,0,6.4,"1,190.79",6.4,"1,190.79",2.23,413.89,
Apr'25,Regular,4/1/25,Partner_31,Offer_02,26,1,3.85,25,7,28,31.12,3.46,2.94,90.07,76.56,0.12,3,8.38,217.85,8.49,220.85,5.55,144.29,
Apr'25,Regular,4/1/25,Partner_31,Offer_03,109,0,0,109,15,13.76,30.05,3,2.55,327,277.95,0,0,4.14,450.73,4.14,450.73,1.59,172.78,
Apr'25,Regular,4/1/25,Partner_31,Offer_40,59,0,0,59,9,15.25,48.56,7,5.95,413,351.05,0,0,7.41,437,7.41,437,1.46,85.95,
Apr'25,Regular,4/1/25,Partner_31,Offer_39,16,0,0,16,7,43.75,38.24,4.31,3.67,69,58.65,0,0,16.73,267.66,16.73,267.66,13.06,209.01,
Apr'25,Regular,4/1/25,Partner_31,Offer_19,14,0,0,14,3,21.43,27.81,3.29,2.79,46,39.1,0,0,5.96,83.43,5.96,83.43,3.17,44.33,
Apr'25,Regular,4/1/25,Partner_31,Offer_15,8,0,0,8,3,37.5,26.5,4.02,3.42,32.16,27.36,0,0,9.94,79.5,9.94,79.5,6.52,52.14,
Apr'25,Regular,4/1/25,Partner_31,Offer_16,21,0,0,21,3,14.29,19.92,3,2.55,63,53.55,0,0,2.85,59.77,2.85,59.77,0.3,6.22,
Apr'25,Regular,4/1/25,Partner_31,Offer_06,704,0,0,704,187,26.56,27.6,3.81,3.24,"2,683.04","2,281.08",0,0,7.33,"5,161.14",7.33,"5,161.14",4.09,"2,880.06",
Apr'25,Regular,4/1/25,Partner_31,Offer_38,9,0,0,9,0,0,0,4.45,3.78,40.03,34.03,0,0,0,0,0,0,-3.78,-34.03,
Apr'25,Regular,4/1/25,Partner_31,Offer_20,20,0,0,20,3,15,59.37,4.4,3.74,88.08,74.88,0,0,8.91,178.11,8.91,178.11,5.16,103.23,
Apr'25,Regular,4/1/25,Partner_31,Offer_08,11,0,0,11,1,9.09,17.79,5,4.25,55,46.75,0,0,1.62,17.79,1.62,17.79,-2.63,-28.96,
Apr'25,Regular,4/1/25,Partner_31,Offer_22,1,0,0,1,0,0,0,6,5.1,6,5.1,0,0,0,0,0,0,-5.1,-5.1,
Apr'25,Regular,4/1/25,Partner_31,Offer_17,11,0,0,11,3,27.27,91.17,10.42,8.86,114.63,97.44,0,0,24.86,273.5,24.86,273.5,16.01,176.06,
Apr'25,Regular,4/1/25,Partner_31,Offer_09,120,0,0,120,30,25,20.11,5.23,4.45,628,533.8,0,0,5.03,603.17,5.03,603.17,0.58,69.37,
Apr'25,Regular,4/1/25,Partner_67,Offer_38,40,0,0,40,3,7.5,32.18,2.31,1.62,92.36,64.76,0,0,2.41,96.54,2.41,96.54,0.79,31.78,
Apr'25,Regular,4/1/25,Partner_67,Offer_09,18,0,0,18,1,5.56,10.79,2.67,1.87,48,33.6,0,0,0.6,10.79,0.6,10.79,-1.27,-22.81,
May'25,Regular,5/1/25,Partner_02,Offer_01,44,0,0,44,4,9.09,67.38,1.46,1.24,64.24,54.64,0,0,6.13,269.54,6.13,269.54,4.88,214.9,
May'25,Regular,5/1/25,Partner_02,Offer_02,2,0,0,2,0,0,0,15.07,12.81,30.14,25.62,0,0,0,0,0,0,-12.81,-25.62,
May'25,Coreg,5/1/25,Partner_02,Offer_03,13,0,0,13,1,7.69,35,1.01,0.86,13.13,11.18,0,0,2.69,35,2.69,35,1.83,23.82,
May'25,Coreg,5/1/25,Partner_02,Offer_40,2,0,0,2,2,100,54,1.01,0.86,2.02,1.72,0,0,54,108,54,108,53.14,106.28,
May'25,Regular,5/1/25,Partner_02,Offer_18,31,0,0,31,2,6.45,15,2,1.7,62,52.7,0,0,0.97,30,0.97,30,-0.73,-22.7,
May'25,Regular,5/1/25,Partner_02,Offer_39,133,0,0,133,12,9.02,51.71,3.63,3.08,482.7,410.26,0,0,4.67,620.46,4.67,620.46,1.58,210.2,
May'25,Regular,5/1/25,Partner_02,Offer_14,3,0,0,3,0,0,0,3,2.55,9,7.65,0,0,0,0,0,0,-2.55,-7.65,
May'25,Regular,5/1/25,Partner_02,Offer_16,62,10,16.13,52,6,11.54,53.61,3.44,2.92,213.27,181.32,9.68,600,5.19,321.65,14.87,921.65,11.94,740.33,
May'25,Regular,5/1/25,Partner_02,Offer_06,83,0,0,83,4,4.82,24.94,1.51,1.29,125.48,106.73,0,0,1.2,99.76,1.2,99.76,-0.08,-6.97,
May'25,Regular,5/1/25,Partner_02,Offer_38,45,0,0,45,1,2.22,59.75,1.09,0.93,49.14,41.82,0,0,1.33,59.75,1.33,59.75,0.4,17.93,
May'25,Regular,5/1/25,Partner_02,Offer_20,17,0,0,17,1,5.88,32.18,1.19,1.02,20.23,17.26,0,0,1.89,32.18,1.89,32.18,0.88,14.92,
May'25,Regular,5/1/25,Partner_02,Offer_08,19,0,0,19,5,26.32,64.07,3.32,2.82,63,53.55,0,0,16.86,320.37,16.86,320.37,14.04,266.82,
May'25,Regular,5/1/25,Partner_02,Offer_17,12,0,0,12,1,8.33,213.75,11.07,9.41,132.84,112.92,0,0,17.81,213.75,17.81,213.75,8.4,100.83,
May'25,Regular,5/1/25,Partner_02,Offer_09,8,0,0,8,1,12.5,60,1.03,0.87,8.21,6.98,0,0,7.5,60,7.5,60,6.63,53.02,
May'25,Coreg,5/1/25,Partner_03,Offer_01,25,0,0,25,2,8,14.54,1.01,0.86,25.25,21.5,0,0,1.16,29.08,1.16,29.08,0.3,7.58,
May'25,Regular,5/1/25,Partner_03,Offer_02,20,0,0,20,1,5,24.67,2.01,1.71,40.2,34.2,0,0,1.23,24.67,1.23,24.67,-0.48,-9.53,
May'25,Regular,5/1/25,Partner_03,Offer_03,50,0,0,50,3,6,39.67,2,1.7,100,85,0,0,2.38,119,2.38,119,0.68,34,
May'25,Coreg,5/1/25,Partner_03,Offer_40,4,0,0,4,1,25,54,1.01,0.86,4.04,3.44,0,0,13.5,54,13.5,54,12.64,50.56,
May'25,Regular,5/1/25,Partner_03,Offer_11,16,0,0,16,0,0,0,2.01,1.71,32.16,27.36,0,0,0,0,0,0,-1.71,-27.36,
May'25,Regular,5/1/25,Partner_03,Offer_39,120,0,0,120,14,11.67,40.22,3.01,2.56,361.48,307.79,0,0,4.69,563.13,4.69,563.13,2.13,255.34,
May'25,Regular,5/1/25,Partner_03,Offer_19,2,0,0,2,0,0,0,2.01,1.71,4.02,3.42,0,0,0,0,0,0,-1.71,-3.42,
May'25,Regular,5/1/25,Partner_03,Offer_14,3,0,0,3,0,0,0,3,2.55,9,7.65,0,0,0,0,0,0,-2.55,-7.65,
May'25,Regular,5/1/25,Partner_03,Offer_15,25,0,0,25,7,28,44.25,6,5.1,150,127.5,0,0,12.39,309.75,12.39,309.75,7.29,182.25,
May'25,Regular,5/1/25,Partner_03,Offer_06,147,0,0,147,10,6.8,36.33,2.01,1.71,295.47,251.37,0,0,2.47,363.26,2.47,363.26,0.76,111.89,
May'25,Coreg,5/1/25,Partner_03,Offer_20,9,0,0,9,2,22.22,45.97,1.01,0.86,9.09,7.74,0,0,10.21,91.93,10.21,91.93,9.35,84.19,
